,Id,Year,Month,Res,solids,NTU,org_ml,MPN_100ml,MPN_100ml__1,LosR,Silica,Ca,Mg,Ca_Mg,NO3,NO3_USGS,Cl2,Na,SO4,K,pH,Alk,Hard,Nhard,C_USGSTemp,F_USGS,Temp,MD_Precip_inch_mon,MD_Temp_F
992,19876,1987,6,161,0,0,0,0,0,0.0,3.6,36.0,8.0,44.0,1.4,0.0,14.5,0.0,31.0,2.2,7.7,81.0,126.0,0.0,0.0,0.0,80,2.96,73.4
993,19877,1987,7,228,0,0,0,0,0,0.0,4.2,37.0,7.0,44.0,1.51,1.57,19.5,0.0,40.0,4.76,7.6,79.0,129.0,0.0,26.0,78.8,83,3.12,78.4
994,19878,1987,8,310,0,0,0,0,0,0.0,2.5,43.0,11.0,54.0,1.1,0.0,26.5,0.0,63.0,3.5,7.7,95.0,156.0,0.0,0.0,0.0,80,1.51,74.8
995,19879,1987,9,220,0,0,0,0,0,0.0,2.9,41.0,9.0,50.0,1.44,0.914,24.3,0.0,54.0,3.42,7.7,81.0,144.0,0.0,23.0,73.4,72,6.13,68.2
996,19881,1988,1,183,0,0,0,0,0,0.0,0.0,29.0,8.0,37.0,2.27,1.68,13.2,0.0,26.0,3.7,7.6,61.0,110.0,0.0,0.0,0.0,36,3.06,27.9
997,198810,1988,10,318,0,0,0,0,0,0.0,2.5,50.0,11.0,61.0,0.74,0.0,28.7,0.0,79.0,3.65,8.3,104.0,173.0,0.0,0.0,0.0,58,2.08,50.4
998,198811,1988,11,272,0,0,0,0,0,0.0,1.6,50.0,10.0,60.0,2.09,0.862,28.8,0.0,68.0,3.8,8.1,93.0,155.0,0.0,10.0,50.0,51,4.85,46.1
999,198812,1988,12,226,0,0,0,0,0,0.0,1.7,39.0,8.0,47.0,1.54,0.0,21.7,0.0,46.0,2.95,8.3,84.0,134.0,0.0,0.0,0.0,41,1.07,35.4
1000,19882,1988,2,173,0,0,0,0,0,0.0,8.2,26.0,8.0,34.0,2.56,0.0,17.2,0.0,24.0,2.13,7.7,55.0,99.0,0.0,0.0,0.0,40,3.3,34.7
1001,19883,1988,3,136,0,0,0,0,0,0.0,6.6,28.0,7.0,35.0,2.12,1.7819999999999998,15.1,0.0,27.0,2.42,8.0,62.0,102.0,0.0,6.0,42.8,50,2.54,44.0
1002,19884,1988,4,158,0,0,0,0,0,0.0,3.9,27.0,9.0,36.0,1.54,0.0,12.7,0.0,28.0,2.07,7.7,58.0,96.0,0.0,0.0,0.0,59,2.88,51.1
1003,19885,1988,5,178,0,0,0,0,0,0.0,7.5,24.0,6.0,30.0,1.24,0.9145,9.6,0.0,26.0,2.03,7.6,52.0,87.0,0.0,16.0,60.8,63,5.84,62.4
1004,19886,1988,6,198,0,0,0,0,0,0.0,5.2,35.0,7.0,42.0,1.94,0.0,16.8,0.0,32.0,2.3,7.8,83.0,119.0,0.0,0.0,0.0,76,0.84,71.1
1005,19887,1988,7,245,0,0,0,0,0,0.0,8.2,39.0,9.0,48.0,0.94,0.85,25.2,0.0,58.0,2.81,7.6,90.0,133.0,0.0,29.0,84.2,82,4.93,77.9
1006,19888,1988,8,275,0,0,0,0,0,0.0,7.7,39.0,10.0,49.0,1.36,0.0,28.6,0.0,55.0,3.88,7.8,97.0,147.0,0.0,0.0,0.0,83,3.93,77.0
1007,19889,1988,9,275,0,0,0,0,0,0.0,5.8,44.0,9.0,53.0,0.49,0.0,27.9,0.0,58.0,4.05,8.1,95.0,151.0,0.0,23.0,73.4,72,2.89,65.1
1008,19891,1989,1,221,0,0,0,0,0,0.0,2.4,31.0,7.0,38.0,2.01,0.9655,30.5,0.0,41.0,2.97,7.9,61.0,107.0,0.0,2.0,35.6,41,2.84,37.0
1009,198910,1989,10,233,0,0,0,0,0,0.0,3.8,35.0,8.0,43.0,1.3,1.395,11.8,0.0,36.0,4.04,7.9,81.0,124.0,0.0,15.0,59.0,61,4.64,57.2
1010,198911,1989,11,164,0,0,0,0,0,0.0,3.7,32.0,7.0,39.0,1.68,0.0,11.2,0.0,32.0,2.89,7.9,73.0,113.0,0.0,0.0,0.0,51,2.71,44.7
1011,198912,1989,12,216,0,0,0,0,0,0.0,1.8,35.0,9.0,44.0,1.76,0.0,20.9,0.0,32.0,2.22,8.6,82.0,128.0,0.0,0.0,0.0,37,1.66,24.5
1012,19892,1989,2,205,0,0,0,0,0,0.0,3.4,32.0,8.0,40.0,2.13,0.0,22.7,0.0,35.0,2.42,8.0,63.0,119.0,0.0,0.0,0.0,43,3.26,34.7
1013,19893,1989,3,170,0,0,0,0,0,0.0,5.4,26.0,7.0,33.0,2.37,1.59,16.2,0.0,29.0,2.5,7.7,49.0,99.0,0.0,7.0,44.6,47,5.21,42.6
1014,19894,1989,4,167,0,0,0,0,0,0.0,5.5,28.0,7.0,35.0,1.83,0.0,14.1,0.0,27.0,2.15,7.8,62.0,99.0,0.0,0.0,0.0,58,3.41,51.1
1015,19895,1989,5,187,0,0,0,0,0,0.0,8.0,24.0,6.0,30.0,1.44,0.9605,9.3,0.0,25.0,2.12,7.6,54.0,88.0,0.0,15.0,59.0,62,7.62,61.0
1016,19896,1989,6,173,0,0,0,0,0,0.0,9.6,29.0,6.0,35.0,2.11,1.4815,22.4,0.0,26.0,2.3,7.6,68.0,100.0,0.0,25.0,77.0,75,6.86,73.0
1017,19897,1989,7,227,0,0,0,0,0,0.0,9.1,32.0,7.0,39.0,2.27,0.0,13.3,0.0,26.0,3.07,7.7,69.0,114.0,0.0,0.0,0.0,78,6.55,74.9
1018,19898,1989,8,254,0,0,0,0,0,0.0,5.3,36.0,9.0,45.0,2.0,0.0,12.7,0.0,32.0,2.67,8.0,86.0,128.0,0.0,0.0,0.0,78,2.76,73.1
1019,19899,1989,9,273,0,0,0,0,0,0.0,3.0,38.0,10.0,48.0,1.58,1.494,14.5,0.0,19.0,2.48,8.0,96.0,137.0,0.0,23.0,73.4,73,4.41,67.4
1020,19901,1990,1,179,0,0,0,0,0,0.0,3.6,30.0,9.0,39.0,1.44,1.787,14.8,0.0,30.0,4.5,7.9,63.0,113.0,0.0,5.5,41.9,40,4.1,40.4
1021,199010,1990,10,220,0,0,0,0,0,0.0,4.7,34.0,7.0,41.0,1.16,0.0,10.3,0.0,19.0,3.5,7.8,79.0,119.0,0.0,15.0,59.0,63,4.54,59.3
1022,199011,1990,11,170,0,0,0,0,0,0.0,7.9,35.0,7.0,42.0,2.72,0.0,16.6,0.0,32.0,2.63,7.8,82.0,119.0,0.0,0.0,0.0,51,1.98,48.2
1023,199012,1990,12,120,0,0,0,0,0,0.0,2.4,32.0,6.0,38.0,2.12,0.0,13.6,0.0,27.0,2.65,7.7,66.0,108.0,0.0,0.0,0.0,45,5.1,40.8
1024,19902,1990,2,260,0,0,0,0,0,0.0,5.9,28.0,6.0,34.0,2.28,0.0,14.4,0.0,31.0,3.04,7.8,55.0,98.0,0.0,0.0,0.0,46,2.09,41.8
1025,19903,1990,3,202,0,0,0,0,0,0.0,1.1,34.0,8.0,42.0,2.0,1.4855,17.4,0.0,33.0,2.56,8.5,75.0,120.0,0.0,9.0,48.2,53,2.72,46.6
1026,19904,1990,4,147,0,0,0,0,0,0.0,3.8,27.0,8.0,35.0,1.86,0.0,12.2,0.0,22.0,2.21,7.8,65.0,99.0,0.0,0.0,0.0,57,3.91,53.3
1027,19905,1990,5,161,0,0,0,0,0,0.0,7.5,28.0,7.0,35.0,2.32,0.7295,14.3,0.0,26.0,2.56,7.6,64.0,99.0,0.0,18.0,64.4,65,6.84,60.7
1028,19906,1990,6,203,0,0,0,0,0,0.0,9.1,29.0,7.0,36.0,2.09,0.6890000000000001,13.9,0.0,29.0,2.6,7.8,70.0,103.0,0.0,24.0,75.2,73,2.64,71.1
1029,19907,1990,7,269,0,0,0,0,0,0.0,7.5,33.0,8.0,41.0,2.33,0.0,23.6,0.0,25.0,2.9,7.6,77.0,118.0,0.0,0.0,0.0,77,4.91,75.6
1030,19908,1990,8,246,0,0,0,0,0,0.0,8.3,32.0,9.0,41.0,2.19,0.0,15.9,0.0,43.0,3.1,7.8,79.0,118.0,0.0,0.0,0.0,77,5.89,72.9
1031,19909,1990,9,216,0,0,0,0,0,0.0,7.6,41.0,8.0,49.0,1.78,1.492,16.0,0.0,44.0,3.49,8.0,95.0,141.0,0.0,26.0,78.8,72,2.11,65.6
1032,19911,1991,1,162,0,0,0,0,0,0.0,7.7,26.0,6.0,32.0,1.48,0.0,7.5,0.0,20.0,2.38,7.7,56.0,94.0,0.0,4.0,39.2,41,3.82,34.3
1033,199110,1991,10,282,0,0,0,0,0,0.0,7.0,40.0,11.0,51.0,2.86,0.95,27.2,0.0,46.0,4.18,8.5,121.0,158.0,0.0,16.0,60.8,62,2.22,56.9
1034,199111,1991,11,254,0,0,0,0,0,0.0,1.8,47.0,11.0,58.0,1.38,0.0,30.2,0.0,56.0,4.26,8.4,124.0,166.0,0.0,0.0,0.0,50,1.67,45.4
1035,199112,1991,12,244,0,0,0,0,0,0.0,6.6,39.0,7.0,46.0,2.21,0.0,23.0,0.0,37.0,4.22,8.0,83.0,123.0,0.0,0.0,0.0,43,4.64,38.4
1036,19912,1991,2,206,0,0,0,0,0,0.0,7.4,33.0,7.0,40.0,2.42,0.0,14.3,0.0,30.0,1.98,8.0,72.0,116.0,0.0,0.0,0.0,42,1.32,39.5
1037,19913,1991,3,131,0,0,0,0,0,0.0,2.8,26.0,7.0,33.0,1.74,1.49,16.2,0.0,22.0,2.04,8.0,62.0,100.0,0.0,8.0,46.4,48,4.9,45.3
1038,19914,1991,4,153,0,0,0,0,0,0.0,3.0,29.0,6.0,35.0,1.74,0.0,10.6,0.0,26.0,1.8,7.8,66.0,101.0,0.0,0.0,0.0,57,2.53,54.7
1039,19915,1991,5,191,0,0,0,0,0,0.0,5.6,34.0,8.0,42.0,1.56,0.99,13.3,0.0,30.0,2.19,7.7,82.0,118.0,0.0,20.0,68.0,72,1.82,68.5
1040,19916,1991,6,243,0,0,0,0,0,0.0,7.9,40.0,11.0,51.0,1.27,0.0,16.7,0.0,35.0,2.86,7.9,104.0,147.0,0.0,0.0,0.0,78,2.21,72.3
1041,19917,1991,7,207,0,0,0,0,0,0.0,7.7,40.0,12.0,52.0,0.69,1.19,20.5,0.0,33.0,2.87,8.3,107.0,150.0,0.0,28.0,82.4,81,3.37,77.2
1042,19918,1991,8,228,0,0,0,0,0,0.0,8.1,38.0,10.0,48.0,0.83,0.0,14.4,0.0,31.0,3.22,8.5,105.0,140.0,0.0,0.0,0.0,79,3.58,75.6
1043,19919,1991,9,263,0,0,0,0,0,0.0,7.2,37.0,10.0,47.0,1.08,0.0,24.3,0.0,44.0,3.5,8.3,102.0,135.0,0.0,25.0,77.0,73,3.71,66.7
1044,19921,1992,1,253,0,0,0,0,0,0.0,9.6,35.0,6.0,41.0,2.71,1.69,22.8,0.0,37.0,3.53,8.0,78.0,117.0,0.0,6.0,42.8,40,1.74,35.2
1045,199210,1992,10,249,0,0,0,0,0,0.0,1.2,42.0,9.0,51.0,1.79,0.0,13.9,0.0,43.0,4.05,8.3,105.0,144.0,0.0,0.0,0.0,58,1.76,52.9
1046,199211,1992,11,208,0,0,0,0,0,0.0,9.7,37.0,7.0,44.0,2.14,1.29,24.4,0.0,42.0,3.83,7.8,82.0,124.0,0.0,8.0,46.4,50,3.97,45.7
1047,199212,1992,12,185,0,0,0,0,0,0.0,7.1,28.0,6.0,34.0,2.19,0.0,9.9,0.0,25.0,2.64,7.7,62.0,98.0,0.0,0.0,0.0,40,4.5,37.2
1048,19922,1992,2,202,0,0,0,0,0,0.0,3.8,39.0,7.0,46.0,1.47,1.69,24.4,0.0,31.0,2.41,8.2,74.0,126.0,0.0,8.0,46.4,40,2.7,37.6
1049,19923,1992,3,149,0,0,0,0,0,0.0,8.3,27.0,5.0,32.0,2.11,1.69,14.3,0.0,31.0,2.22,7.7,53.0,92.0,0.0,8.0,46.4,44,4.76,41.5
1050,19924,1992,4,163,0,0,0,0,0,0.0,3.8,30.0,6.0,36.0,1.98,0.0,9.1,0.0,40.0,2.08,7.8,66.0,102.0,0.0,0.0,0.0,55,2.17,52.4
1051,19925,1992,5,157,0,0,0,0,0,0.0,5.4,31.0,4.0,35.0,1.23,1.08,0.0,0.0,22.0,2.1,7.7,67.0,100.0,0.0,17.0,62.6,62,3.76,59.4
1052,19926,1992,6,174,0,0,0,0,0,0.0,6.6,34.0,5.0,39.0,1.86,0.0,8.7,0.0,27.0,2.58,7.8,78.0,110.0,0.0,25.0,77.0,70,2.74,67.9
1053,19927,1992,7,250,0,0,0,0,0,0.0,5.8,39.0,7.0,46.0,1.81,1.68,6.8,0.0,30.0,2.82,7.9,87.0,127.0,0.0,16.0,60.8,78,5.34,75.4
1054,19928,1992,8,79,0,0,0,0,0,0.0,5.0,40.0,8.0,48.0,1.66,0.0,6.9,0.0,37.0,3.16,8.1,91.0,135.0,0.0,29.5,85.1,75,4.1,70.7
1055,19929,1992,9,147,0,0,0,0,0,0.0,3.4,41.0,9.0,50.0,1.79,0.0,12.0,0.0,27.0,3.16,8.0,101.0,146.0,0.0,24.0,75.2,70,5.09,66.3
1056,19931,1993,1,162,0,0,0,0,0,0.0,7.6,29.0,6.0,35.0,2.3,1.88,18.0,0.0,30.0,2.2,7.8,61.0,94.0,0.0,3.0,37.4,41,2.75,36.9
1057,199310,1993,10,296,0,0,0,0,0,0.0,2.9,44.0,11.0,55.0,1.8,0.0,31.0,0.0,39.0,4.3,8.5,114.0,157.0,0.0,17.5,63.5,60,3.29,54.7
1058,199311,1993,11,221,0,0,0,0,0,0.0,4.8,26.0,6.0,32.0,1.6,1.08,21.0,0.0,35.0,3.1,8.2,103.0,145.0,0.0,12.5,54.5,51,4.22,45.7
1059,199312,1993,12,165,0,0,0,0,0,0.0,6.5,26.0,6.0,32.0,1.7,0.0,20.0,0.0,20.0,3.0,7.8,61.0,92.0,0.0,8.0,46.4,45,4.24,35.0
1060,19932,1993,2,148,0,0,0,0,0,0.0,6.4,32.0,7.0,39.0,2.7,0.0,17.0,0.0,28.0,2.0,8.3,69.0,110.0,0.0,0.0,0.0,38,2.7,31.3
1061,19933,1993,3,145,0,0,0,0,0,0.0,7.4,22.0,5.0,27.0,1.4,1.4575,6.0,0.0,21.0,2.2,7.8,47.0,78.0,0.0,6.225,43.205,41,7.45,39.1
1062,19934,1993,4,172,0,0,0,0,0,0.0,7.2,22.0,5.0,27.0,2.0,1.38,10.0,0.0,25.0,2.1,7.6,50.0,77.0,0.0,15.0,59.0,54,5.35,51.8
1063,19935,1993,5,234,0,0,0,0,0,0.0,6.6,35.0,6.0,41.0,2.2,0.0,16.0,0.0,32.0,1.9,8.1,82.0,116.0,0.0,17.5,63.5,66,2.89,63.9
1064,19936,1993,6,215,0,0,0,0,0,0.0,3.1,40.0,8.0,48.0,2.1,1.485,20.0,0.0,41.0,2.4,8.0,98.0,135.0,0.0,22.75,72.95,75,3.26,70.9
1065,19937,1993,7,263,0,0,0,0,0,0.0,7.6,38.0,10.0,48.0,0.8,0.975,22.0,0.0,39.0,3.2,8.0,97.0,138.0,0.0,30.5,86.9,82,2.2,78.3
1066,19938,1993,8,266,0,0,0,0,0,0.0,7.3,39.0,10.0,49.0,1.4,1.29,23.0,0.0,37.0,3.0,8.3,99.0,142.0,0.0,26.0,78.8,79,3.6,75.2
1067,19939,1993,9,276,0,0,0,0,0,0.0,5.2,38.0,10.0,48.0,1.3,0.72,24.0,0.0,35.0,3.0,8.4,101.0,140.0,0.0,26.5,79.7,73,4.61,67.7
1068,19941,1994,1,202,0,0,0,0,0,0.0,8.3,30.0,7.0,37.0,2.1,0.0,30.0,0.0,27.0,2.3,7.93,69.0,109.0,0.0,0.75,33.35,38,4.53,25.9
1069,199410,1994,10,273,0,0,0,0,0,0.0,3.1,43.0,10.0,53.0,2.0,0.0,25.0,0.0,41.0,3.6,8.2,118.0,152.0,0.0,16.125,61.025,63,1.13,54.5
1070,199411,1994,11,324,0,0,0,0,0,0.0,5.1,43.0,10.0,53.0,1.9,0.0,21.0,0.0,52.0,3.4,8.08,108.0,149.0,0.0,12.57142857,54.62857143,57,3.36,50.0
1071,199412,1994,12,150,0,0,0,0,0,0.0,6.0,29.0,8.0,37.0,2.0,0.0,15.0,0.0,24.0,4.6,7.95,75.0,115.0,0.0,5.0,41.0,46,2.2,40.7
1072,19942,1994,2,176,0,0,0,0,0,0.0,7.2,22.0,5.0,27.0,1.5,1.78,25.0,0.0,21.0,2.2,7.71,48.0,78.0,0.0,2.0,35.6,40,4.75,32.8
1073,19943,1994,3,124,0,0,0,0,0,0.0,8.7,20.0,5.0,25.0,2.0,1.38,16.0,0.0,20.0,2.0,7.68,46.0,74.0,0.0,6.5,43.7,44,8.31,41.7
1074,19944,1994,4,164,0,0,0,0,0,0.0,7.1,25.0,7.0,32.0,1.9,1.58,13.0,0.0,22.0,1.9,7.96,65.0,94.0,0.0,13.9,57.02,59,2.76,57.8
1075,19945,1994,5,212,0,0,0,0,0,0.0,1.3,31.0,6.0,37.0,1.8,1.39,14.0,0.0,24.0,2.2,7.94,73.0,106.0,0.0,19.3,66.74,67,3.38,59.1
1076,19946,1994,6,236,0,0,0,0,0,0.0,5.4,36.0,10.0,46.0,1.0,0.99,17.0,0.0,30.0,2.7,7.75,94.0,133.0,0.0,26.0,78.8,80,2.41,74.2
1077,19947,1994,7,227,0,0,0,0,0,0.0,4.5,35.0,9.0,44.0,0.8,0.5,22.0,0.0,36.0,3.3,7.66,92.0,130.0,0.0,28.8,83.84,83,5.7,77.4
1078,19948,1994,8,221,0,0,0,0,0,0.0,7.9,33.0,8.0,41.0,1.3,0.97,16.0,0.0,26.0,3.6,7.78,88.0,117.0,0.0,25.58333333,78.05,79,5.31,71.6
1079,19949,1994,9,215,0,0,0,0,0,0.0,5.1,39.0,9.0,48.0,1.6,1.04,22.0,0.0,36.0,3.2,8.13,99.0,138.0,0.0,22.5,72.5,72,3.31,65.6
1080,19951,1995,1,256,0,0,0,0,0,0.0,3.1,29.0,7.0,36.0,2.4,1.39,13.0,0.0,27.0,2.4,7.96,66.0,102.0,0.0,3.6,38.48,41,3.89,36.4
1081,199510,1995,10,231,0,0,0,0,0,0.0,1.5,42.0,9.0,51.0,2.1,0.0,17.0,0.0,27.0,3.2,8.14,92.0,144.0,0.0,17.875,64.175,67,6.37,58.9
1082,199511,1995,11,218,0,0,0,0,0,0.0,9.0,31.0,7.0,38.0,1.4,0.0,19.0,0.0,23.0,3.7,7.8,71.0,108.0,0.0,7.5,45.5,51,4.49,40.8
1083,199512,1995,12,148,0,0,0,0,0,0.0,5.9,31.0,6.0,37.0,2.6,0.0,25.0,0.0,27.0,3.1,7.86,65.0,106.0,0.0,1.0,33.8,44,2.52,31.9
1084,19952,1995,2,228,0,0,0,0,0,0.0,9.21,34.0,8.0,42.0,2.8,0.0,22.0,0.0,30.0,2.1,8.07,81.0,119.0,0.0,2.5,36.5,38,1.99,31.4
1085,19953,1995,3,196,0,0,0,0,0,0.0,5.6,29.0,7.0,36.0,1.6,0.0,19.0,0.0,24.0,2.2,7.97,67.0,101.0,0.0,11.5,52.7,52,1.87,45.5
1086,19954,1995,4,203,0,0,0,0,0,0.0,2.0,35.0,8.0,43.0,1.6,1.09,19.0,0.0,28.0,1.8,7.97,83.0,122.0,0.0,13.14,55.652,59,2.39,52.6
1087,19955,1995,5,200,0,0,0,0,0,0.0,6.0,30.0,6.0,36.0,1.4,0.83,16.0,0.0,29.0,1.8,7.64,67.0,100.0,0.0,19.11428571,66.40571429,66,4.5,61.9
1088,19956,1995,6,185,0,0,0,0,0,0.0,5.3,32.0,7.0,39.0,1.3,1.07,17.0,0.0,29.0,3.3,7.73,74.0,111.0,0.0,24.0,75.2,76,3.92,71.2
1089,19957,1995,7,220,0,0,0,0,0,0.0,8.3,31.0,6.0,37.0,0.9,0.0,16.0,0.0,28.0,3.3,7.8,73.0,104.0,0.0,27.25,81.05,81,3.13,77.6
1090,19958,1995,8,187,0,0,0,0,0,0.0,6.9,36.0,8.0,44.0,1.2,0.0,13.0,0.0,40.0,2.7,8.22,88.0,126.0,0.0,29.0,84.2,85,1.96,76.3
1091,19959,1995,9,217,0,0,0,0,0,0.0,4.2,41.0,11.0,52.0,0.7,0.0,25.0,0.0,52.0,3.6,8.43,100.0,152.0,0.0,22.625,72.725,76,2.99,66.7
1092,19961,1996,1,129,0,0,0,0,0,0.0,4.8,26.0,5.0,31.0,2.1,1.911,15.2,4.3,2.3,2.28,7.71,56.0,89.0,0.0,2.1,0.0,40,5.65,30.3
1093,199610,1996,10,155,0,0,0,0,0,0.0,6.88,34.0,6.0,40.0,2.13,2.2775,14.3,0.0,17.9,2.2,7.91,81.0,110.0,0.0,0.0,0.0,65,4.6,55.9
1094,199611,1996,11,138,0,0,0,0,0,0.0,8.82,34.0,6.0,40.0,0.0,1.7522222219999999,0.0,8.08,0.0,2.0,7.94,76.0,113.0,0.0,0.0,0.0,54,3.16,40.3
1095,199612,1996,12,108,0,0,0,0,0,0.0,8.35,22.0,5.0,27.0,0.0,2.3883333330000003,0.0,0.0,0.0,1.99,7.63,52.0,77.0,0.0,0.0,0.0,52,6.34,39.5
1096,19962,1996,2,192,0,0,0,0,0,0.0,9.2,29.0,5.0,34.0,2.38,2.6375,18.8,8.29,24.8,2.48,7.78,60.0,98.0,0.0,0.0,0.0,46,2.64,33.9
1097,19963,1996,3,148,0,0,0,0,0,0.0,7.75,26.0,5.0,31.0,1.93,1.811666667,17.8,0.0,24.5,1.9,7.81,57.0,89.0,0.0,0.0,0.0,54,3.97,38.5
1098,19964,1996,4,126,0,0,0,0,0,0.0,10.58,28.0,6.0,34.0,1.46,2.1575,17.0,0.0,24.3,2.08,8.07,65.0,97.0,0.0,0.0,0.0,62,3.56,53.3
1099,19965,1996,5,125,0,0,0,0,0,0.0,8.82,26.0,5.0,31.0,1.47,1.936,13.2,9.46,11.9,3.5,7.78,64.0,92.0,0.0,0.0,0.0,71,5.77,60.4
1100,19966,1996,6,127,0,0,0,0,0,0.0,4.49,26.0,7.0,33.0,1.3,1.9875,10.2,5.0,19.9,3.0,7.78,81.0,90.0,0.0,24.0,75.2,81,5.76,72.4
1101,19967,1996,7,109,0,0,0,0,0,0.0,8.42,32.0,6.0,38.0,0.0,2.0075,0.0,0.0,0.0,2.65,7.86,75.0,110.0,0.0,0.0,0.0,83,7.69,73.5
1102,19968,1996,8,169,0,0,0,0,0,0.0,8.8,31.0,6.0,37.0,1.61,1.92,10.9,0.0,20.7,3.2,7.84,75.0,102.0,0.0,21.5,70.7,80,3.86,72.5
1103,19969,1996,9,188,0,0,0,0,0,0.0,4.55,30.0,7.0,37.0,0.0,1.27,0.0,10.12,0.0,2.47,7.7,72.0,110.0,0.0,21.875,71.375,74,6.61,67.2
1104,19971,1997,1,180,0,0,0,0,0,0.0,8.6,34.0,7.0,41.0,0.0,0.0,0.0,7.9,0.0,1.8,8.2,56.0,116.0,0.0,0.0,0.0,51,2.47,33.3
1105,199710,1997,10,220,0,0,0,0,0,0.0,1.46,43.0,11.0,54.0,0.0,0.0,19.9,15.1,39.9,2.59,8.3,81.0,155.0,0.0,11.0,51.8,65,2.67,55.9
1106,199711,1997,11,290,0,0,0,0,0,0.0,3.45,33.0,8.0,41.0,1.76,1.756,12.4,18.59,29.7,2.07,7.9,76.0,118.0,0.0,6.5,43.7,52,6.15,43.1
1107,199712,1997,12,166,0,0,0,0,0,0.0,3.53,36.0,8.0,44.0,0.0,0.0,13.1,9.1,39.9,2.2,8.13,52.0,128.0,0.0,5.0,41.0,45,2.56,37.7
1108,19972,1997,2,194,0,0,0,0,0,0.0,7.6,29.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,1.7,8.03,60.0,99.0,0.0,0.0,0.0,48,2.66,40.0
1109,19973,1997,3,158,0,0,0,0,0,0.0,8.42,25.0,5.0,30.0,0.0,0.0,8.4,5.1,23.0,2.0,7.78,57.0,85.0,0.0,8.5,47.3,52,5.2,45.0
1110,19974,1997,4,150,0,0,0,0,0,0.0,6.68,31.0,7.0,38.0,0.0,1.305,14.1,8.7,27.1,2.34,8.1,65.0,110.0,0.0,14.8,58.64,59,2.45,50.6
1111,19975,1997,5,194,0,0,0,0,0,0.0,1.37,36.0,8.0,44.0,0.0,0.7070000000000001,13.7,9.15,30.7,2.59,8.31,64.0,125.0,0.0,21.2,70.16,66,2.32,59.2
1112,19976,1997,6,176,0,0,0,0,0,0.0,9.55,28.0,7.0,35.0,0.0,0.605,12.0,8.02,29.5,2.93,7.71,61.0,102.0,0.0,28.9,84.02,75,3.02,69.4
1113,19977,1997,7,210,0,0,0,0,0,0.0,7.19,33.0,10.0,43.0,0.0,0.21,18.5,12.2,32.1,4.91,7.72,75.0,125.0,0.0,28.5,83.3,83,2.62,75.7
1114,19978,1997,8,234,0,0,0,0,0,0.0,9.92,35.0,10.0,45.0,0.0,0.925,21.6,14.7,39.9,3.3,7.89,75.0,134.0,0.0,25.5,77.9,81,3.76,72.4
1115,19979,1997,9,237,0,0,0,0,0,0.0,6.39,39.0,10.0,49.0,1.38,0.976,20.8,14.0,45.4,2.92,7.95,72.0,143.0,0.0,19.38,66.884,75,2.55,66.3
1116,19981,1998,1,182,0,0,0,0,0,0.0,9.5,35.0,6.0,41.0,1.8019999999999998,1.8019999999999998,10.7,13.3,25.0,1.9,7.8,56.0,92.0,0.0,4.5,40.1,45,6.22,40.3
1117,199810,1998,10,254,0,0,0,0,0,0.0,1.5,48.0,13.0,61.0,0.974572202,0.0,19.2,15.0,39.7,2.98,8.3,120.0,164.0,0.0,16.9,62.42,67,1.92,56.8
1118,199811,1998,11,225,0,0,0,0,0,0.0,0.9,45.0,14.0,59.0,1.035024519,0.925,21.4,16.6,44.6,3.1,8.5,123.0,164.0,0.0,10.2,50.36,55,0.98,46.7
1119,199812,1998,12,258,0,0,0,0,0,0.0,0.8,50.0,14.0,64.0,1.3,0.882,29.5,15.7,0.0,5.05,8.5,134.0,173.0,0.0,9.166666667000001,48.5,51,2.06,41.7
1120,19982,1998,2,172,0,0,0,0,0,0.0,9.5,30.0,5.0,35.0,0.0,0.0,6.9,6.6,18.2,1.7,7.8,53.0,80.0,0.0,5.75,42.35,46,5.59,40.4
1121,19983,1998,3,153,0,0,0,0,0,0.0,9.4,33.0,5.0,38.0,1.2,0.0,7.5,4.9,20.2,1.8,7.8,60.0,85.0,0.0,9.5,49.1,50,5.53,45.0
1122,19984,1998,4,114,0,0,0,0,0,0.0,4.8,37.0,5.0,42.0,1.0,1.0,6.6,5.9,19.0,1.9,7.9,70.0,110.0,0.0,15.9,60.62,62,3.93,55.2
1123,19985,1998,5,204,0,0,0,0,0,0.0,8.6,38.0,5.0,43.0,1.11,1.111,5.8,4.5,16.2,2.4,7.9,77.0,101.0,0.0,19.125,66.425,70,4.71,65.4
1124,19986,1998,6,226,0,0,0,0,0,0.0,3.5,44.0,7.0,51.0,1.5,1.469,12.7,9.3,32.1,2.7,7.9,97.0,131.0,0.0,22.25,72.05,78,5.08,70.7
1125,19987,1998,7,200,0,0,0,0,0,0.0,7.0,43.0,9.0,52.0,0.982951494,1.104,0.0,8.9,0.0,3.17,8.1,102.0,136.0,0.0,28.16666667,82.7,85,2.41,75.4
1126,19988,1998,8,221,0,0,0,0,0,0.0,6.4,45.0,12.0,57.0,0.9222843190000001,1.044,16.7,12.7,33.8,3.05,8.1,112.0,154.0,0.0,27.6,81.68,85,2.51,75.1
1127,19989,1998,9,199,0,0,0,0,0,0.0,5.0,42.0,12.0,54.0,0.9403729809999999,0.8079999999999999,19.5,14.8,39.7,3.8,8.2,110.0,149.0,0.0,25.33333333,77.6,81,1.74,71.4
